,0,1,2,Latitude,Longitude
13,秋田将軍野郵便局,https://map.japanpost.jp/p/search/dtl/300186177000/?&cond2=1&cond200=1&&his=sa2,011-0936 秋田県秋田市将軍野南４−８−２０,39.747365,140.0856842
14,秋田新国道郵便局,https://map.japanpost.jp/p/search/dtl/300186277000/?&cond2=1&cond200=1&&his=sa2,010-0964 秋田県秋田市八橋鯲沼町１−５７,39.7310561,140.1021425
15,秋田新藤田郵便局,https://map.japanpost.jp/p/search/dtl/300186289000/?&cond2=1&cond200=1&&his=sa2,010-0833 秋田県秋田市旭川新藤田東町１８−４,39.7406919,140.1303289
16,秋田菅野郵便局,https://map.japanpost.jp/p/search/dtl/300186287000/?&cond2=1&cond200=1&&his=sa2,010-0817 秋田県秋田市泉菅野１−１−１,39.7378914,140.1076781
17,秋田外旭川郵便局,https://map.japanpost.jp/p/search/dtl/300186296000/?&cond2=1&cond200=1&&his=sa2,010-0802 秋田県秋田市外旭川四百刈６−１,39.7479181,140.0995747
18,秋田手形郵便局,https://map.japanpost.jp/p/search/dtl/300186115000/?&cond2=1&cond200=1&&his=sa2,010-0865 秋田県秋田市手形新栄町２−２９,39.7246522,140.1307494
19,秋田寺内郵便局,https://map.japanpost.jp/p/search/dtl/300186151000/?&cond2=1&cond200=1&&his=sa2,011-0902 秋田県秋田市寺内堂ノ沢１−１５−７,39.7357222,140.0887517
20,秋田通町郵便局,https://map.japanpost.jp/p/search/dtl/300186050000/?&cond2=1&cond200=1&&his=sa2,010-0921 秋田県秋田市大町１−３−２３,39.7205906,140.1170503
21,秋田中通六郵便局,https://map.japanpost.jp/p/search/dtl/300186176000/?&cond2=1&cond200=1&&his=sa2,010-0001 秋田県秋田市中通６−３−２５,39.7119892,140.1218611
22,秋田楢山郵便局,https://map.japanpost.jp/p/search/dtl/300186113000/?&cond2=1&cond200=1&&his=sa2,010-0012 秋田県秋田市南通みその町６−３２,39.7086064,140.1201153
23,秋田茨島郵便局,https://map.japanpost.jp/p/search/dtl/300186248000/?&cond2=1&cond200=1&&his=sa2,010-0065 秋田県秋田市茨島２−３−４１,39.7016344,140.1046586
24,秋田広面郵便局,https://map.japanpost.jp/p/search/dtl/300186285000/?&cond2=1&cond200=1&&his=sa2,010-0041 秋田県秋田市広面釣瓶町１４７−１,39.7242833,140.1498944
25,秋田保戸野郵便局,https://map.japanpost.jp/p/search/dtl/300186126000/?&cond2=1&cond200=1&&his=sa2,010-0904 秋田県秋田市保戸野原の町３−２０,39.72561,140.1177419
26,秋田明田郵便局,https://map.japanpost.jp/p/search/dtl/300186274000/?&cond2=1&cond200=1&&his=sa2,010-0041 秋田県秋田市広面野添１３０−４,39.7098406,140.1343636
27,秋田屋敷田郵便局,https://map.japanpost.jp/p/search/dtl/300186291000/?&cond2=1&cond200=1&&his=sa2,010-0041 秋田県秋田市広面屋敷田１０−２,39.7188367,140.1408381
28,秋田割山郵便局,https://map.japanpost.jp/p/search/dtl/300186275000/?&cond2=1&cond200=1&&his=sa2,010-1604 秋田県秋田市新屋松美町６−５,39.69962,140.0809386
29,新屋駅前郵便局,https://map.japanpost.jp/p/search/dtl/300186276000/?&cond2=1&cond200=1&&his=sa2,010-1637 秋田県秋田市新屋扇町１３−３１,39.6768264,140.0858947
30,新屋郵便局,https://map.japanpost.jp/p/search/dtl/300186029000/?&cond2=1&cond200=1&&his=sa2,010-1631 秋田県秋田市新屋元町２２−３８,39.6839192,140.0842483
