,0,1,2,Latitude,Longitude
0,帯広郵便局,https://map.japanpost.jp/p/search/dtl/300191003000/?&cond2=1&cond200=1&&his=sa2,080-8799 北海道帯広市西三条南８−１０,42.9228744,143.2009858
1,帯広郵便局,https://map.japanpost.jp/p/search/dtl/300191003000/?&cond2=1&cond200=1&&his=sa2,080-8799 北海道帯広市西三条南８−１０,42.9228744,143.2009858
2,西帯広郵便局,https://map.japanpost.jp/p/search/dtl/300191040000/?&cond2=1&cond200=1&&his=sa2,080-2499 北海道帯広市西二十四条南１−７−５,42.9241239,143.1226094
3,愛国簡易郵便局,https://map.japanpost.jp/p/search/dtl/300191702000/?&cond2=1&cond200=1&&his=sa2,089-1181 北海道帯広市愛国町基線４１,42.83798,143.1928219
4,帯広大空郵便局,https://map.japanpost.jp/p/search/dtl/300191100000/?&cond2=1&cond200=1&&his=sa2,080-0838 北海道帯広市大空町３−１４,42.8755528,143.1520211
5,帯広大通郵便局,https://map.japanpost.jp/p/search/dtl/300191055000/?&cond2=1&cond200=1&&his=sa2,080-0010 北海道帯広市大通南１１−２,42.9203106,143.2060081
6,帯広開西郵便局,https://map.japanpost.jp/p/search/dtl/300191104000/?&cond2=1&cond200=1&&his=sa2,080-2472 北海道帯広市西二十二条南４−１−２,42.9113558,143.137395
7,帯広白樺郵便局,https://map.japanpost.jp/p/search/dtl/300191109000/?&cond2=1&cond200=1&&his=sa2,080-0051 北海道帯広市白樺十六条西１９−１１−２,42.9150939,143.1749525
8,帯広自由が丘郵便局,https://map.japanpost.jp/p/search/dtl/300191107000/?&cond2=1&cond200=1&&his=sa2,080-2469 北海道帯広市西十九条南５−３５−７,42.9036936,143.1563472
9,帯広つつじが丘郵便局,https://map.japanpost.jp/p/search/dtl/300191115000/?&cond2=1&cond200=1&&his=sa2,080-2474 北海道帯広市西二十四条南２−２２−１１,42.9164028,143.1228125
10,帯広鉄南郵便局,https://map.japanpost.jp/p/search/dtl/300191067000/?&cond2=1&cond200=1&&his=sa2,080-0802 北海道帯広市東二条南１９−１５,42.9105594,143.2097742
11,帯広電信通郵便局,https://map.japanpost.jp/p/search/dtl/300191064000/?&cond2=1&cond200=1&&his=sa2,080-0804 北海道帯広市東四条南５−１２,42.9268917,143.2105153
12,帯広西十三条郵便局,https://map.japanpost.jp/p/search/dtl/300191098000/?&cond2=1&cond200=1&&his=sa2,080-0043 北海道帯広市西十三条北２−１,42.9323608,143.1832883
13,帯広西十七条郵便局,https://map.japanpost.jp/p/search/dtl/300191108000/?&cond2=1&cond200=1&&his=sa2,080-0047 北海道帯広市西十七条北１−１−１７,42.9343933,143.1692286
14,帯広西十八条簡易郵便局,https://map.japanpost.jp/p/search/dtl/300191726000/?&cond2=1&cond200=1&&his=sa2,080-0028 北海道帯広市西十八条南５−３６−２,42.9080525,143.1657961
15,帯広西七条簡易郵便局,https://map.japanpost.jp/p/search/dtl/300191727000/?&cond2=1&cond200=1&&his=sa2,080-0017 北海道帯広市西七条南２７−２９−１１,42.9007775,143.1961567
16,帯広西二十一条簡易郵便局,https://map.japanpost.jp/p/search/dtl/300191718000/?&cond2=1&cond200=1&&his=sa2,080-2471 北海道帯広市西二十一条南２−４４−２２,42.9195742,143.1392003
17,帯広西二十条郵便局,https://map.japanpost.jp/p/search/dtl/300191099000/?&cond2=1&cond200=1&&his=sa2,080-2470 北海道帯広市西二十条南３−１５−３,42.9133786,143.1516081
18,帯広西二条南郵便局,https://map.japanpost.jp/p/search/dtl/300191093000/?&cond2=1&cond200=1&&his=sa2,080-0012 北海道帯広市西二条南２３−１８−２,42.9052219,143.2047131
19,帯広西二条郵便局,https://map.japanpost.jp/p/search/dtl/300191037000/?&cond2=1&cond200=1&&his=sa2,080-0012 北海道帯広市西二条南３−１０,42.9286594,143.2015189
20,帯広西八条郵便局,https://map.japanpost.jp/p/search/dtl/300191069000/?&cond2=1&cond200=1&&his=sa2,080-0018 北海道帯広市西八条南３４−４８−１,42.8917144,143.1959922
21,帯広西六条郵便局,https://map.japanpost.jp/p/search/dtl/300191094000/?&cond2=1&cond200=1&&his=sa2,080-0036 北海道帯広市西六条北１−１４,42.9316394,143.1948008
22,帯広柏林台郵便局,https://map.japanpost.jp/p/search/dtl/300191096000/?&cond2=1&cond200=1&&his=sa2,080-0056 北海道帯広市柏林台南町７−５,42.9212614,143.1705175
23,帯広東十一条郵便局,https://map.japanpost.jp/p/search/dtl/300191097000/?&cond2=1&cond200=1&&his=sa2,080-0811 北海道帯広市東十一条南８−１,42.9249947,143.2233892
24,帯広東六条郵便局,https://map.japanpost.jp/p/search/dtl/300191086000/?&cond2=1&cond200=1&&his=sa2,080-0806 北海道帯広市東六条南１０−１,42.9220167,143.2142319
25,帯広緑ヶ丘郵便局,https://map.japanpost.jp/p/search/dtl/300191092000/?&cond2=1&cond200=1&&his=sa2,080-0024 北海道帯広市西十四条南１７−１,42.9108089,143.1825822
26,帯広南町郵便局,https://map.japanpost.jp/p/search/dtl/300191089000/?&cond2=1&cond200=1&&his=sa2,080-0028 北海道帯広市西十八条南３７−１−６,42.8862078,143.1771236
27,帯広緑南郵便局,https://map.japanpost.jp/p/search/dtl/300191095000/?&cond2=1&cond200=1&&his=sa2,080-0026 北海道帯広市西１６条南２８−１−２,42.8996097,143.1807394
28,上帯広郵便局,https://map.japanpost.jp/p/search/dtl/300191021000/?&cond2=1&cond200=1&&his=sa2,080-2334 北海道帯広市上帯広町西１線７５,42.7998992,143.06723
29,川西郵便局,https://map.japanpost.jp/p/search/dtl/300191038000/?&cond2=1&cond200=1&&his=sa2,089-1182 北海道帯広市川西町基線５５,42.8469011,143.1811892
30,清川郵便局,https://map.japanpost.jp/p/search/dtl/300191028000/?&cond2=1&cond200=1&&his=sa2,080-2103 北海道帯広市清川町西２線１２５−２,42.7450603,143.0846036
