,0,1,2,Latitude,Longitude
17,厳美郵便局,https://map.japanpost.jp/p/search/dtl/300183109000/?&cond2=1&cond200=1&&his=sa2,021-0199 岩手県一関市厳美町宿６５−１,38.9428081,141.0540697
18,小梨郵便局,https://map.japanpost.jp/p/search/dtl/300183207000/?&cond2=1&cond200=1&&his=sa2,029-0802 岩手県一関市千厩町小梨堂ケ崎２７−３,38.902045,141.3781656
19,猿沢郵便局,https://map.japanpost.jp/p/search/dtl/300183087000/?&cond2=1&cond200=1&&his=sa2,029-0431 岩手県一関市大東町猿沢山崎１９−３,39.0355197,141.2950311
20,三関郵便局,https://map.japanpost.jp/p/search/dtl/300183334000/?&cond2=1&cond200=1&&his=sa2,021-0821 岩手県一関市三関日照１６−１,38.928265,141.1508394
21,摺沢郵便局,https://map.japanpost.jp/p/search/dtl/300183033000/?&cond2=1&cond200=1&&his=sa2,029-0599 岩手県一関市大東町摺沢但馬崎４−４,38.9943203,141.3284808
22,千厩郵便局,https://map.japanpost.jp/p/search/dtl/300183011000/?&cond2=1&cond200=1&&his=sa2,029-0899 岩手県一関市千厩町千厩前田８５−９,38.9189783,141.3379664
23,曽慶郵便局,https://map.japanpost.jp/p/search/dtl/300183294000/?&cond2=1&cond200=1&&his=sa2,029-0522 岩手県一関市大東町曽慶神蔭６１−１,38.9906094,141.3777664
24,田河津簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183702000/?&cond2=1&cond200=1&&his=sa2,029-0301 岩手県一関市東山町田河津石ノ森２−３,39.0164561,141.2324953
25,津谷川簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183840000/?&cond2=1&cond200=1&&his=sa2,029-1211 岩手県一関市室根町津谷川中磯１９２−１,38.8483461,141.4274639
26,永井郵便局,https://map.japanpost.jp/p/search/dtl/300183212000/?&cond2=1&cond200=1&&his=sa2,029-3206 岩手県一関市花泉町永井粒乱田６６−６１,38.7814722,141.2237511
27,萩荘郵便局,https://map.japanpost.jp/p/search/dtl/300183173000/?&cond2=1&cond200=1&&his=sa2,021-0902 岩手県一関市萩荘小萩９２−１,38.9222642,141.1124861
28,花泉郵便局,https://map.japanpost.jp/p/search/dtl/300183028000/?&cond2=1&cond200=1&&his=sa2,029-3199 岩手県一関市花泉町花泉袋３２−２,38.8329483,141.1855783
29,東山郵便局,https://map.japanpost.jp/p/search/dtl/300183032000/?&cond2=1&cond200=1&&his=sa2,029-0399 岩手県一関市東山町長坂町１８６,38.9899131,141.2508919
30,藤沢郵便局,https://map.japanpost.jp/p/search/dtl/300183035000/?&cond2=1&cond200=1&&his=sa2,029-3499 岩手県一関市藤沢町藤沢町裏７４−５,38.8598631,141.3489564
