,0,1,2,Latitude,Longitude
0,小山郵便局,https://map.japanpost.jp/p/search/dtl/300107011000/?&cond2=1&cond200=1&&his=sa2,323-8799 栃木県小山市城東１−１３−１６,36.3092078,139.8151539
1,小山郵便局,https://map.japanpost.jp/p/search/dtl/300107011000/?&cond2=1&cond200=1&&his=sa2,323-8799 栃木県小山市城東１−１３−１６,36.3092078,139.8151539
2,小山雨ヶ谷新田郵便局,https://map.japanpost.jp/p/search/dtl/300107289000/?&cond2=1&cond200=1&&his=sa2,323-0824 栃木県小山市雨ケ谷新田３−１２,36.2887433,139.8181039
3,小山犬塚郵便局,https://map.japanpost.jp/p/search/dtl/300107235000/?&cond2=1&cond200=1&&his=sa2,323-0811 栃木県小山市犬塚５−１−３,36.3088453,139.8338214
4,小山駅東通郵便局,https://map.japanpost.jp/p/search/dtl/300107281000/?&cond2=1&cond200=1&&his=sa2,323-0022 栃木県小山市駅東通り３−３４−２５,36.3162569,139.8120425
5,小山乙女郵便局,https://map.japanpost.jp/p/search/dtl/300107278000/?&cond2=1&cond200=1&&his=sa2,329-0214 栃木県小山市乙女３−３０−１８,36.2562286,139.7590142
6,小山上生井郵便局,https://map.japanpost.jp/p/search/dtl/300107083000/?&cond2=1&cond200=1&&his=sa2,329-0222 栃木県小山市上生井６６７−１,36.2527706,139.7136444
7,小山下石塚郵便局,https://map.japanpost.jp/p/search/dtl/300107194000/?&cond2=1&cond200=1&&his=sa2,323-0064 栃木県小山市下石塚３８８−３,36.3149003,139.7746094
8,小山城南郵便局,https://map.japanpost.jp/p/search/dtl/300107092000/?&cond2=1&cond200=1&&his=sa2,323-0829 栃木県小山市東城南４−１−２０,36.2944903,139.8076606
9,小山中央二郵便局,https://map.japanpost.jp/p/search/dtl/300107299000/?&cond2=1&cond200=1&&his=sa2,323-0023 栃木県小山市中央町２−２−２０,36.3138647,139.8022128
10,小山天神郵便局,https://map.japanpost.jp/p/search/dtl/300107227000/?&cond2=1&cond200=1&&his=sa2,323-0032 栃木県小山市天神町１−９−１４,36.3060158,139.7996631
11,小山中里郵便局,https://map.japanpost.jp/p/search/dtl/300107210000/?&cond2=1&cond200=1&&his=sa2,329-0227 栃木県小山市中里８７４−１,36.2912244,139.734215
12,小山花垣郵便局,https://map.japanpost.jp/p/search/dtl/300107242000/?&cond2=1&cond200=1&&his=sa2,323-0027 栃木県小山市花垣町１−４−２７,36.3220861,139.8065678
13,小山羽川郵便局,https://map.japanpost.jp/p/search/dtl/300107189000/?&cond2=1&cond200=1&&his=sa2,323-0012 栃木県小山市羽川１４１−１４,36.3552722,139.82915
14,小山東野田郵便局,https://map.japanpost.jp/p/search/dtl/300107146000/?&cond2=1&cond200=1&&his=sa2,323-0817 栃木県小山市東野田７７５−１１,36.2519231,139.8062931
15,小山扶桑郵便局,https://map.japanpost.jp/p/search/dtl/300107297000/?&cond2=1&cond200=1&&his=sa2,323-0016 栃木県小山市扶桑２−３７−４,36.3555914,139.8180897
16,小山間々田三郵便局,https://map.japanpost.jp/p/search/dtl/300107269000/?&cond2=1&cond200=1&&his=sa2,329-0205 栃木県小山市間々田１１８８−１,36.2680169,139.7671486
17,卒島郵便局,https://map.japanpost.jp/p/search/dtl/300107094000/?&cond2=1&cond200=1&&his=sa2,323-0007 栃木県小山市松沼７０９−５,36.3467042,139.7695547
18,延島郵便局,https://map.japanpost.jp/p/search/dtl/300107065000/?&cond2=1&cond200=1&&his=sa2,323-0152 栃木県小山市延島２４４,36.34434,139.8933672
19,間々田郵便局,https://map.japanpost.jp/p/search/dtl/300107021000/?&cond2=1&cond200=1&&his=sa2,329-0299 栃木県小山市間々田７９１,36.2768442,139.7740997
20,南小林郵便局,https://map.japanpost.jp/p/search/dtl/300107047000/?&cond2=1&cond200=1&&his=sa2,323-0056 栃木県小山市上泉１８２−５,36.3191408,139.7407489
