,0,1,2,Latitude,Longitude
0,網走郵便局,https://map.japanpost.jp/p/search/dtl/300199001000/?&cond2=1&cond200=1&&his=sa2,093-8799 北海道網走市南四条東３−８,44.0210125,144.2714436
1,網走郵便局,https://map.japanpost.jp/p/search/dtl/300199001000/?&cond2=1&cond200=1&&his=sa2,093-8799 北海道網走市南四条東３−８,44.0210125,144.2714436
2,網走駅前郵便局,https://map.japanpost.jp/p/search/dtl/300199156000/?&cond2=1&cond200=1&&his=sa2,093-0046 北海道網走市新町２−３−１,44.0202619,144.2531311
3,網走大曲郵便局,https://map.japanpost.jp/p/search/dtl/300199034000/?&cond2=1&cond200=1&&his=sa2,093-0045 北海道網走市大曲１−１１−８,44.0125908,144.2301017
4,網走北六条郵便局,https://map.japanpost.jp/p/search/dtl/300199139000/?&cond2=1&cond200=1&&his=sa2,093-0076 北海道網走市北六条西２−１１,44.0264981,144.2625772
5,網走駒場郵便局,https://map.japanpost.jp/p/search/dtl/300199174000/?&cond2=1&cond200=1&&his=sa2,093-0033 北海道網走市駒場北６−１−２０,43.9996706,144.2850481
6,網走潮見簡易郵便局,https://map.japanpost.jp/p/search/dtl/300199769000/?&cond2=1&cond200=1&&his=sa2,093-0042 北海道網走市潮見４−１１３−１,44.0016144,144.2712433
7,網走つくしヶ丘簡易郵便局,https://map.japanpost.jp/p/search/dtl/300199753000/?&cond2=1&cond200=1&&his=sa2,093-0034 北海道網走市つくしケ丘４−８−５,43.9933181,144.2862794
8,網走南四条郵便局,https://map.japanpost.jp/p/search/dtl/300199116000/?&cond2=1&cond200=1&&his=sa2,093-0014 北海道網走市南四条西３−９,44.0202897,144.2641439
9,卯原内郵便局,https://map.japanpost.jp/p/search/dtl/300199078000/?&cond2=1&cond200=1&&his=sa2,093-0135 北海道網走市卯原内５８,44.0120953,144.1134572
10,浦士別郵便局,https://map.japanpost.jp/p/search/dtl/300199136000/?&cond2=1&cond200=1&&his=sa2,099-3502 北海道網走市浦士別３０２−７,43.8887306,144.4095397
11,桂町簡易郵便局,https://map.japanpost.jp/p/search/dtl/300199742000/?&cond2=1&cond200=1&&his=sa2,093-0041 北海道網走市桂町３−４−３,44.0106239,144.2738181
12,北浜郵便局,https://map.japanpost.jp/p/search/dtl/300199033000/?&cond2=1&cond200=1&&his=sa2,099-3112 北海道網走市北浜１１１−２,43.9554961,144.356905
13,二ツ岩簡易郵便局,https://map.japanpost.jp/p/search/dtl/300199739000/?&cond2=1&cond200=1&&his=sa2,093-0086 北海道網走市二ツ岩１４１−４,44.0482617,144.2559961
14,鱒浦郵便局,https://map.japanpost.jp/p/search/dtl/300199151000/?&cond2=1&cond200=1&&his=sa2,099-3119 北海道網走市鱒浦３２,43.9867189,144.2952344
15,藻琴郵便局,https://map.japanpost.jp/p/search/dtl/300199120000/?&cond2=1&cond200=1&&his=sa2,099-3111 北海道網走市藻琴１１９−１,43.9666836,144.3226903
16,呼人郵便局,https://map.japanpost.jp/p/search/dtl/300199101000/?&cond2=1&cond200=1&&his=sa2,099-2421 北海道網走市呼人２８３−２,43.9617722,144.2183128
