,0,1,2,Latitude,Longitude
0,安中郵便局,https://map.japanpost.jp/p/search/dtl/300104010000/?&cond2=1&cond200=1&&his=sa2,379-0199 群馬県安中市安中３−２４−７,36.3292508,138.8999881
1,安中郵便局,https://map.japanpost.jp/p/search/dtl/300104010000/?&cond2=1&cond200=1&&his=sa2,379-0199 群馬県安中市安中３−２４−７,36.3292508,138.8999881
2,秋間郵便局,https://map.japanpost.jp/p/search/dtl/300104113000/?&cond2=1&cond200=1&&his=sa2,379-0102 群馬県安中市東上秋間１５１３−２,36.3529,138.8583861
3,安中岩井郵便局,https://map.japanpost.jp/p/search/dtl/300104245000/?&cond2=1&cond200=1&&his=sa2,379-0112 群馬県安中市岩井五反田２４７１−１,36.3339375,138.929525
4,安中上野尻郵便局,https://map.japanpost.jp/p/search/dtl/300104236000/?&cond2=1&cond200=1&&his=sa2,379-0116 群馬県安中市安中１−１９−２,36.3234175,138.8873808
5,安中後閑郵便局,https://map.japanpost.jp/p/search/dtl/300104131000/?&cond2=1&cond200=1&&his=sa2,379-0107 群馬県安中市中後閑６９５−５,36.3303458,138.8348381
6,安中原市郵便局,https://map.japanpost.jp/p/search/dtl/300104060000/?&cond2=1&cond200=1&&his=sa2,379-0133 群馬県安中市原市１−１４−２３,36.3151842,138.8630364
7,安中東横野郵便局,https://map.japanpost.jp/p/search/dtl/300104207000/?&cond2=1&cond200=1&&his=sa2,379-0124 群馬県安中市鷺宮２３５７−８,36.2972833,138.878875
8,磯部郵便局,https://map.japanpost.jp/p/search/dtl/300104048000/?&cond2=1&cond200=1&&his=sa2,379-0127 群馬県安中市磯部１−１４−１６,36.299855,138.8487244
9,板鼻郵便局,https://map.japanpost.jp/p/search/dtl/300104027000/?&cond2=1&cond200=1&&his=sa2,379-0111 群馬県安中市板鼻２−６−８,36.3369394,138.9340772
10,郷原簡易郵便局,https://map.japanpost.jp/p/search/dtl/300104827000/?&cond2=1&cond200=1&&his=sa2,379-0135 群馬県安中市郷原５８９−１,36.3052842,138.8394367
11,九十九簡易郵便局,https://map.japanpost.jp/p/search/dtl/300104801000/?&cond2=1&cond200=1&&his=sa2,379-0214 群馬県安中市松井田町国衙９０−１,36.3241453,138.8160717
12,中野谷簡易郵便局,https://map.japanpost.jp/p/search/dtl/300104822000/?&cond2=1&cond200=1&&his=sa2,379-0125 群馬県安中市中野谷甲２３５３,36.2836181,138.8545556
13,西横野簡易郵便局,https://map.japanpost.jp/p/search/dtl/300104816000/?&cond2=1&cond200=1&&his=sa2,379-0224 群馬県安中市松井田町人見１０３６−３,36.2994386,138.8201781
14,細野郵便局,https://map.japanpost.jp/p/search/dtl/300104144000/?&cond2=1&cond200=1&&his=sa2,379-0216 群馬県安中市松井田町新井３７７−１,36.3461881,138.7781786
15,松井田下町郵便局,https://map.japanpost.jp/p/search/dtl/300104281000/?&cond2=1&cond200=1&&his=sa2,379-0222 群馬県安中市松井田町松井田６９５,36.3113531,138.8071097
16,松井田郵便局,https://map.japanpost.jp/p/search/dtl/300104019000/?&cond2=1&cond200=1&&his=sa2,379-0299 群馬県安中市松井田町新堀１３７４,36.3152492,138.7964936
17,横川郵便局,https://map.japanpost.jp/p/search/dtl/300104047000/?&cond2=1&cond200=1&&his=sa2,379-0301 群馬県安中市松井田町横川４０４−８,36.3367386,138.7350964
