,0,1,2,Latitude,Longitude
0,石川郵便局,https://map.japanpost.jp/p/search/dtl/300182014000/?&cond2=1&cond200=1&&his=sa2,963-7899 福島県石川郡石川町南町１４,37.1453342,140.4543531
1,石川郵便局,https://map.japanpost.jp/p/search/dtl/300182014000/?&cond2=1&cond200=1&&his=sa2,963-7899 福島県石川郡石川町南町１４,37.1453342,140.4543531
2,石川駅前通郵便局,https://map.japanpost.jp/p/search/dtl/300182291000/?&cond2=1&cond200=1&&his=sa2,963-7858 福島県石川郡石川町下泉８１,37.1437464,140.4485308
3,石川新町郵便局,https://map.japanpost.jp/p/search/dtl/300182401000/?&cond2=1&cond200=1&&his=sa2,963-7808 福島県石川郡石川町双里谷津前２０,37.14974,140.4674911
4,板橋簡易郵便局,https://map.japanpost.jp/p/search/dtl/300182812000/?&cond2=1&cond200=1&&his=sa2,963-7813 福島県石川郡石川町板橋八升蒔２８−１,37.1019686,140.4781442
5,沢田郵便局,https://map.japanpost.jp/p/search/dtl/300182264000/?&cond2=1&cond200=1&&his=sa2,963-7825 福島県石川郡石川町沢井上ノ原９６−２２,37.1410303,140.3955717
6,中谷簡易郵便局,https://map.japanpost.jp/p/search/dtl/300182734000/?&cond2=1&cond200=1&&his=sa2,963-7808 福島県石川郡石川町双里神主１３,37.1464108,140.4766994
7,野木沢郵便局,https://map.japanpost.jp/p/search/dtl/300182389000/?&cond2=1&cond200=1&&his=sa2,963-7837 福島県石川郡石川町中野八斗蒔６０−２,37.1740175,140.4244153
8,母畑郵便局,https://map.japanpost.jp/p/search/dtl/300182228000/?&cond2=1&cond200=1&&his=sa2,963-7801 福島県石川郡石川町湯郷渡米子平１６１−１,37.1727647,140.4684794
9,矢造簡易郵便局,https://map.japanpost.jp/p/search/dtl/300182787000/?&cond2=1&cond200=1&&his=sa2,963-7803 福島県石川郡石川町中田上矢造３５,37.1539878,140.5168753
10,山橋簡易郵便局,https://map.japanpost.jp/p/search/dtl/300182706000/?&cond2=1&cond200=1&&his=sa2,963-7812 福島県石川郡石川町南山形中野沢９４,37.1165497,140.4716778
