,0,1,2,Latitude,Longitude
0,旭川中央郵便局,https://map.japanpost.jp/p/search/dtl/300197008000/?&cond2=1&cond200=1&&his=sa2,070-8799 北海道旭川市六条通６−２８−１,43.7719236,142.3601972
1,旭川中央郵便局,https://map.japanpost.jp/p/search/dtl/300197008000/?&cond2=1&cond200=1&&his=sa2,070-8799 北海道旭川市六条通６−２８−１,43.7719236,142.3601972
2,旭川東郵便局,https://map.japanpost.jp/p/search/dtl/300197206000/?&cond2=1&cond200=1&&his=sa2,078-8799 北海道旭川市東旭川町共栄９８−４,43.7444764,142.4248275
3,永山郵便局,https://map.japanpost.jp/p/search/dtl/300197006000/?&cond2=1&cond200=1&&his=sa2,079-8799 北海道旭川市永山二条１８−２−２２,43.8105731,142.4332358
4,旭川旭町郵便局,https://map.japanpost.jp/p/search/dtl/300197109000/?&cond2=1&cond200=1&&his=sa2,070-0831 北海道旭川市旭町一条８,43.7873742,142.3516694
5,旭川医大病院内簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197776000/?&cond2=1&cond200=1&&his=sa2,078-8510 北海道旭川市緑が丘東２条１−１−１（旭川医科大学病院構内）,43.7297961,142.3842189
6,旭川一条西郵便局,https://map.japanpost.jp/p/search/dtl/300197087000/?&cond2=1&cond200=1&&his=sa2,070-0031 北海道旭川市一条通２−右１０,43.7676742,142.3513017
7,旭川駅内郵便局,https://map.japanpost.jp/p/search/dtl/300197219000/?&cond2=1&cond200=1&&his=sa2,070-0030 北海道旭川市宮下通８−３−１,43.7628778,142.3580478
8,旭川大町郵便局,https://map.japanpost.jp/p/search/dtl/300197037000/?&cond2=1&cond200=1&&his=sa2,070-0841 北海道旭川市大町一条３,43.7841919,142.3601939
9,旭川神楽岡五条郵便局,https://map.japanpost.jp/p/search/dtl/300197216000/?&cond2=1&cond200=1&&his=sa2,078-8315 北海道旭川市神楽岡五条５−４−１３,43.7422194,142.3725942
10,旭川神楽岡郵便局,https://map.japanpost.jp/p/search/dtl/300197193000/?&cond2=1&cond200=1&&his=sa2,070-8006 北海道旭川市神楽六条１４−２−９,43.7442236,142.3565942
11,旭川神楽郵便局,https://map.japanpost.jp/p/search/dtl/300197127000/?&cond2=1&cond200=1&&his=sa2,070-8005 北海道旭川市神楽五条４−２−６,43.7606406,142.3449836
12,旭川神居三条郵便局,https://map.japanpost.jp/p/search/dtl/300197122000/?&cond2=1&cond200=1&&his=sa2,070-8013 北海道旭川市神居三条４−２−１０,43.7653458,142.3306239
13,旭川神居東郵便局,https://map.japanpost.jp/p/search/dtl/300197229000/?&cond2=1&cond200=1&&his=sa2,070-8012 北海道旭川市神居二条２１−８５−１６,43.7456011,142.3438653
14,旭川神居郵便局,https://map.japanpost.jp/p/search/dtl/300197100000/?&cond2=1&cond200=1&&his=sa2,070-8012 北海道旭川市神居二条１１−１−１１,43.7591167,142.3369008
15,旭川川端郵便局,https://map.japanpost.jp/p/search/dtl/300197200000/?&cond2=1&cond200=1&&his=sa2,070-0813 北海道旭川市川端町三条７−１−２８,43.7825194,142.3497647
16,旭川北郵便局,https://map.japanpost.jp/p/search/dtl/300197078000/?&cond2=1&cond200=1&&his=sa2,071-8131 北海道旭川市末広一条７−１−２５,43.8090519,142.3935675
17,旭川金星橋郵便局,https://map.japanpost.jp/p/search/dtl/300197189000/?&cond2=1&cond200=1&&his=sa2,070-0023 北海道旭川市東三条３−１−１２,43.7794008,142.3733508
18,旭川九条郵便局,https://map.japanpost.jp/p/search/dtl/300197123000/?&cond2=1&cond200=1&&his=sa2,070-0039 北海道旭川市九条通９−右１０,43.7734347,142.3666361
