,0,1,2,Latitude,Longitude
19,笹森簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183804000/?&cond2=1&cond200=1&&his=sa2,023-0402 岩手県奥州市胆沢小山森１２２−１,39.1157292,141.1175625
20,真城が丘簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183822000/?&cond2=1&cond200=1&&his=sa2,023-0842 岩手県奥州市水沢真城が丘３−８−３,39.1115019,141.1393717
21,真城郵便局,https://map.japanpost.jp/p/search/dtl/300183176000/?&cond2=1&cond200=1&&his=sa2,023-0841 岩手県奥州市水沢真城要害２４−３,39.0967617,141.1341792
22,菅生簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183794000/?&cond2=1&cond200=1&&his=sa2,023-1341 岩手県奥州市江刺梁川堂ノ前１０６−２,39.2479061,141.2634961
23,生母郵便局,https://map.japanpost.jp/p/search/dtl/300183164000/?&cond2=1&cond200=1&&his=sa2,029-4203 岩手県奥州市前沢生母字町１７,39.0575981,141.1751006
24,瀬原簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183777000/?&cond2=1&cond200=1&&his=sa2,029-4426 岩手県奥州市衣川愛宕下２３−６,39.0153375,141.1094214
25,田原簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183704000/?&cond2=1&cond200=1&&his=sa2,023-0171 岩手県奥州市江刺田原沢田前１１０−１３,39.1547519,141.2280044
26,玉里郵便局,https://map.japanpost.jp/p/search/dtl/300183169000/?&cond2=1&cond200=1&&his=sa2,023-1134 岩手県奥州市江刺玉里青篠２２８−２,39.2285106,141.2430375
27,大日簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183802000/?&cond2=1&cond200=1&&his=sa2,023-0171 岩手県奥州市江刺田原中田１２,39.1591847,141.20332
28,照岡簡易郵便局,https://map.japanpost.jp/p/search/dtl/300183790000/?&cond2=1&cond200=1&&his=sa2,023-1132 岩手県奥州市江刺稲瀬山下６０４−４,39.2348739,141.1226419
29,南都田郵便局,https://map.japanpost.jp/p/search/dtl/300183219000/?&cond2=1&cond200=1&&his=sa2,023-0401 岩手県奥州市胆沢南都田本木１４８,39.1413206,141.0912181
30,野手崎郵便局,https://map.japanpost.jp/p/search/dtl/300183124000/?&cond2=1&cond200=1&&his=sa2,023-1341 岩手県奥州市江刺梁川舘下９１,39.2847667,141.2624942
