,0,1,2,Latitude,Longitude
0,岩見沢郵便局,https://map.japanpost.jp/p/search/dtl/300197004000/?&cond2=1&cond200=1&&his=sa2,068-8799 北海道岩見沢市九条西２−１−５,43.1975297,141.7704203
1,岩見沢郵便局,https://map.japanpost.jp/p/search/dtl/300197004000/?&cond2=1&cond200=1&&his=sa2,068-8799 北海道岩見沢市九条西２−１−５,43.1975297,141.7704203
2,岩見沢朝日簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197773000/?&cond2=1&cond200=1&&his=sa2,068-3185 北海道岩見沢市朝日町１７６−２２,43.1604153,141.8704286
3,岩見沢春日簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197739000/?&cond2=1&cond200=1&&his=sa2,068-0827 北海道岩見沢市春日町１−８−１６,43.18987,141.7715972
4,岩見沢北三条簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197767000/?&cond2=1&cond200=1&&his=sa2,068-0043 北海道岩見沢市北三条西１７−１−２,43.2018014,141.7454253
5,岩見沢くぴど簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197774000/?&cond2=1&cond200=1&&his=sa2,068-0833 北海道岩見沢市志文町３０１,43.1649106,141.7578397
6,岩見沢栄町郵便局,https://map.japanpost.jp/p/search/dtl/300197224000/?&cond2=1&cond200=1&&his=sa2,068-0821 北海道岩見沢市栄町１−１２−１４,43.2182981,141.7945453
7,岩見沢三条中郵便局,https://map.japanpost.jp/p/search/dtl/300197114000/?&cond2=1&cond200=1&&his=sa2,068-0023 北海道岩見沢市三条西４,43.2025567,141.7628169
8,岩見沢三条郵便局,https://map.japanpost.jp/p/search/dtl/300197182000/?&cond2=1&cond200=1&&his=sa2,068-0023 北海道岩見沢市三条西１１−１−４,43.1998156,141.7561325
9,岩見沢志文郵便局,https://map.japanpost.jp/p/search/dtl/300197042000/?&cond2=1&cond200=1&&his=sa2,068-0844 北海道岩見沢市志文本町四条４−１−２７,43.1590697,141.7479597
10,岩見沢日の出郵便局,https://map.japanpost.jp/p/search/dtl/300197201000/?&cond2=1&cond200=1&&his=sa2,068-0005 北海道岩見沢市五条東１５−４３,43.2113786,141.7868897
11,岩見沢幌向郵便局,https://map.japanpost.jp/p/search/dtl/300197013000/?&cond2=1&cond200=1&&his=sa2,069-0371 北海道岩見沢市幌向南一条２−１５９,43.1513981,141.6569236
12,岩見沢美園郵便局,https://map.japanpost.jp/p/search/dtl/300197170000/?&cond2=1&cond200=1&&his=sa2,068-0814 北海道岩見沢市美園四条４−１−９,43.1878086,141.7634594
13,岩見沢元町郵便局,https://map.japanpost.jp/p/search/dtl/300197192000/?&cond2=1&cond200=1&&his=sa2,068-0052 北海道岩見沢市元町二条西１−１２,43.2082428,141.7624336
14,岩見沢大和簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197775000/?&cond2=1&cond200=1&&his=sa2,068-0851 北海道岩見沢市大和１条３−７３,43.1934169,141.7458436
15,岩見沢六条郵便局,https://map.japanpost.jp/p/search/dtl/300197214000/?&cond2=1&cond200=1&&his=sa2,068-0005 北海道岩見沢市五条東２−２−２２,43.2029428,141.7693725
16,上志文郵便局,https://map.japanpost.jp/p/search/dtl/300197069000/?&cond2=1&cond200=1&&his=sa2,068-0836 北海道岩見沢市上志文町２−１５,43.1645869,141.8150389
17,上幌向郵便局,https://map.japanpost.jp/p/search/dtl/300197130000/?&cond2=1&cond200=1&&his=sa2,069-0362 北海道岩見沢市上幌向南一条３−１２５６−６,43.1820106,141.7170669
18,北村郵便局,https://map.japanpost.jp/p/search/dtl/300197014000/?&cond2=1&cond200=1&&his=sa2,068-1204 北海道岩見沢市北村栄町５９１−４,43.2639925,141.6950583
19,栗沢本町簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197751000/?&cond2=1&cond200=1&&his=sa2,068-0127 北海道岩見沢市栗沢町本町３４,43.1186592,141.7405711
20,栗沢郵便局,https://map.japanpost.jp/p/search/dtl/300197012000/?&cond2=1&cond200=1&&his=sa2,068-0199 北海道岩見沢市栗沢町北本町１７２−１,43.1206917,141.7442986
21,万字仲町簡易郵便局,https://map.japanpost.jp/p/search/dtl/300197746000/?&cond2=1&cond200=1&&his=sa2,068-3153 北海道岩見沢市栗沢町万字仲町１２９−３,43.1464842,141.9821186
22,美流渡郵便局,https://map.japanpost.jp/p/search/dtl/300197074000/?&cond2=1&cond200=1&&his=sa2,068-3171 北海道岩見沢市栗沢町美流渡本町５０−３,43.1627297,141.9146036
23,茂世丑郵便局,https://map.japanpost.jp/p/search/dtl/300197098000/?&cond2=1&cond200=1&&his=sa2,068-0114 北海道岩見沢市栗沢町茂世丑４５５,43.1191642,141.8051792
